date,agency,sub_agency,artist_name,youtube_channel_id,selection,rank,video_id,title,url,published_at,view_count,like_count,comment_count
2026-07-27,YG,YG Entertainment,G-Dragon,UCeU5qTuBiqTU5z-hyL6WITQ,top_views,7,nobaBENXGho,G-DRAGON - 'POWER' Official Performance Video,https://www.youtube.com/watch?v=nobaBENXGho,2024-11-03,9010488,310273,17268
2026-07-27,YG,YG Entertainment,G-Dragon,UCeU5qTuBiqTU5z-hyL6WITQ,top_views,8,gdzRaP21FI4,G-DRAGON - ‘Can't Help Falling in Love’ (TCB ⚡️),https://www.youtube.com/watch?v=gdzRaP21FI4,2022-07-17,5986852,268496,17413
2026-07-27,YG,YG Entertainment,G-Dragon,UCeU5qTuBiqTU5z-hyL6WITQ,top_views,9,OjoKYCQXDTg,G-DRAGON - IBELONGIIU (Official Audio),https://www.youtube.com/watch?v=OjoKYCQXDTg,2025-02-25,5629776,86752,6597
2026-07-27,YG,YG Entertainment,G-Dragon,UCeU5qTuBiqTU5z-hyL6WITQ,top_views,10,fHKvniHz11o,G-DRAGON - 'HOME SWEET HOME (feat. TAEYANG & DAESUNG)' Behind the Scenes EP.02,https://www.youtube.com/watch?v=fHKvniHz11o,2024-12-01,4619257,218490,13677
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,1,yrkvNsGcr64,BIGBANG - ‘봄여름가을겨울 (Still Life)’ M/V REACTION,https://www.youtube.com/watch?v=yrkvNsGcr64,2022-04-16,8158149,465306,19058
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,2,ZgEppOb8VPs,BIGBANG - '봄여름가을겨울 (Still Life)' COVER CONTEST D-14,https://www.youtube.com/watch?v=ZgEppOb8VPs,2022-04-15,1955899,93984,2140
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,3,eN5mG_yMDiM,BIGBANG - '봄여름가을겨울 (Still Life)' M/V,https://www.youtube.com/watch?v=eN5mG_yMDiM,2022-04-04,121783742,3320797,314441
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,4,OsA3iPO2fEg,[Playlist] 에라 모르겠다 오늘은 빅뱅이다 | The Ultimate BIGBANG Playlist,https://www.youtube.com/watch?v=OsA3iPO2fEg,2022-03-25,28406689,407034,22062
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,5,TdMpz2-QTiI,D-LITE (from BIGBANG) - 'DなSHOW Vol.1 [The Complete Collector’s Set]' (TRAILER_2.27 on sale),https://www.youtube.com/watch?v=TdMpz2-QTiI,2019-02-15,1134417,30324,2682
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,6,S-48GKwJRLs,BIGBANG - ‘THE A TO Z IN BEIJING’ TEASER VIDEO #3,https://www.youtube.com/watch?v=S-48GKwJRLs,2018-12-06,1762667,55892,2532
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,7,zaOpIp7Q9VI,BIGBANG - ‘THE A TO Z IN BEIJING’ TEASER VIDEO #2,https://www.youtube.com/watch?v=zaOpIp7Q9VI,2018-12-06,833880,42775,2220
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,8,e8sbfNODq_c,BIGBANG - ‘THE A TO Z IN BEIJING’ TEASER VIDEO #1,https://www.youtube.com/watch?v=e8sbfNODq_c,2018-12-04,310339,23485,1725
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,9,Agbq6hzfxb0,Kwon Ji Yong (권지용) Act III: Motte - Official Documentary,https://www.youtube.com/watch?v=Agbq6hzfxb0,2018-09-05,,,7620
2026-07-27,YG,YG Entertainment,BIGBANG,UCzw-C7fNfs018R1FzIKnlaA,recent,10,d1er9RtE-Io,Exclusive Teaser | Kwon Ji Yong (권지용),https://www.youtube.com/watch?v=d1er9RtE-Io,2018-09-03,3911730,62779,2942
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,1,HTUsUb3_gQg,갈비뼈 사이사이가 찌릿찌릿 ⚡️#갈비찜챌린지,https://www.youtube.com/watch?v=HTUsUb3_gQg,2026-07-26,93534,5442,187
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,2,dOYKGKBQUPY,iKON - 2026 WORLD TOUR iKON FOUREVER in TOKYO Behind The Scenes #2,https://www.youtube.com/watch?v=dOYKGKBQUPY,2026-07-23,13552,1103,69
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,3,F8g5SLMdRBo,분발하자 멤버들아,https://www.youtube.com/watch?v=F8g5SLMdRBo,2026-07-21,19380,1099,26
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,4,DEYSP_l2ppE,iKON - 2026 WORLD TOUR iKON FOUREVER in TOKYO Behind The Scenes #1,https://www.youtube.com/watch?v=DEYSP_l2ppE,2026-07-21,11805,1129,94
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,5,6dznk0c56ck,독침수거,https://www.youtube.com/watch?v=6dznk0c56ck,2026-07-20,46082,1550,44
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,6,5BXcxc0YihM,BAM.T👉👈,https://www.youtube.com/watch?v=5BXcxc0YihM,2026-07-20,29885,2393,63
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,7,iB6-zoX0b-Q,행님으로 시작해서 행님으로 끝난 국밥투어 I EP.04 [홍대]국바비,https://www.youtube.com/watch?v=iB6-zoX0b-Q,2026-07-09,11819,1046,75
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,8,iK6M_Vh9WN8,BOBBY - 무중력 (Feat.CHANMINA) @ RAPBEAT2026,https://www.youtube.com/watch?v=iK6M_Vh9WN8,2026-07-07,23561,2476,21
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,9,h3UwYxZThDk,BOBBY - hercules!+무중력 @ RAPBEAT2026,https://www.youtube.com/watch?v=h3UwYxZThDk,2026-07-07,5681,778,37
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,recent,10,BxQ_8XJMSng,BOBBY - 주옥(HeartBROKEN PlaYBoY) @ RAPBEAT2026,https://www.youtube.com/watch?v=BxQ_8XJMSng,2026-07-06,33864,3735,41
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,1,vecSVX1QYbQ,iKON - ‘사랑을 했다(LOVE SCENARIO)’ M/V,https://www.youtube.com/watch?v=vecSVX1QYbQ,2018-01-25,749824345,8106708,454102
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,2,RyVS7R9PN6U,iKON - '죽겠다(KILLING ME)' M/V,https://www.youtube.com/watch?v=RyVS7R9PN6U,2018-08-02,249230069,3773819,257839
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,3,heIvcW7nw5U,iKON - '사랑을 했다 (LOVE SCENARIO)' DANCE PRACTICE VIDEO,https://www.youtube.com/watch?v=heIvcW7nw5U,2018-01-27,142384955,2135387,120869
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,4,tYI5CriE6XU,iKON - 리듬 타(RHYTHM TA) M/V,https://www.youtube.com/watch?v=tYI5CriE6XU,2015-09-30,88336502,1268737,53565
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,5,GUFw8wTzF_I,iKON - 'BLING BLING' M/V,https://www.youtube.com/watch?v=GUFw8wTzF_I,2017-05-22,73773722,1418974,62614
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,6,2O6dRaBbFoo,iKON - '이별길(GOODBYE ROAD)' M/V,https://www.youtube.com/watch?v=2O6dRaBbFoo,2018-10-01,73346668,1498433,120997
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,7,ZS6vfv4sszg,iKON - 취향저격(MY TYPE) M/V,https://www.youtube.com/watch?v=ZS6vfv4sszg,2015-09-14,65134686,811239,51184
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,8,yqszm7AnX-4,iKON - 'I'M OK' M/V,https://www.youtube.com/watch?v=yqszm7AnX-4,2019-01-07,46576766,1647728,136640
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,9,brP5M0o4hi8,iKON - '뛰어들게(Dive)' M/V,https://www.youtube.com/watch?v=brP5M0o4hi8,2020-02-06,42789375,1633263,178578
2026-07-27,YG,(移籍報道あり),iKON,UCWxCyZibDIWIrGIgP25mbfw,top_views,10,blSCDrx0CDA,iKON - 지못미(APOLOGY) M/V,https://www.youtube.com/watch?v=blSCDrx0CDA,2015-11-15,42392449,609904,31111
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,1,AUel-0Yd-d8,UP’ with HI 🪽 Part 1. Day Live (Everything’s better with HI🐬✨),https://www.youtube.com/watch?v=AUel-0Yd-d8,2026-07-26,5641,321,8
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,2,83wo_q0qcx0,UP’ with HI 🪽 Part 1. Day Live,https://www.youtube.com/watch?v=83wo_q0qcx0,2026-07-25,35522,869,16
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,3,4L3hQECFDQ0,‘UP’ with HI 🪽 Part 1. Day Live,https://www.youtube.com/watch?v=4L3hQECFDQ0,2026-07-24,18114,836,18
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,4,0wn2Xor5-KE,"이하이 (LeeHi), ‘UP’ with HI 🪽 Part 1. Day Live #UP_with_HI_Live",https://www.youtube.com/watch?v=0wn2Xor5-KE,2026-07-24,10889,653,11
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,5,VN52r05RhSQ,"이하이 (LeeHi), ‘UP’ with HI 🪽 Part 1. Day Live",https://www.youtube.com/watch?v=VN52r05RhSQ,2026-07-24,40247,2490,155
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,6,o56RMSSehYg,Dok2 & LEEHI - Bonnie n Clyde 26' (Official Visualizer)🌺@808HIRecordings #leehi #dok2 #shots,https://www.youtube.com/watch?v=o56RMSSehYg,2026-06-08,5289,177,3
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,7,aXDf8sw8aNQ,808 HI Life Vlog 🎥 out now! 🌺 @808HIRecordings  #LEEHI #DOK2 #808HI #lifevlog #shots ​⁠,https://www.youtube.com/watch?v=aXDf8sw8aNQ,2026-05-30,19883,472,11
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,8,aRIwEB0zYsg,🌺808 HI RECORDINGS WORLD TOUR🌺 #808hirecordings #worldtour2026 #LEEHI #DOK2 #shots,https://www.youtube.com/watch?v=aRIwEB0zYsg,2026-05-17,4905,218,13
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,9,rTiNv15xJ5E,My baby girl KONA promoting my song ‘2EASY’!! 😂✈️🐾🥽🆙🆙🆙🆙 #2easy #leehi #shots,https://www.youtube.com/watch?v=rTiNv15xJ5E,2026-05-10,4292,197,12
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,recent,10,tmGyBd_cs70,‘2 EASY’ by LEEHI 🌺🫶🏼🐬 #2easy #tooeasy #hon2st #honest #2easy2behon2st #LEEHI #shots,https://www.youtube.com/watch?v=tmGyBd_cs70,2026-05-05,4941,362,7
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,1,5iSlfF8TQ9k,LEE HI - '한숨 (BREATHE)' M/V,https://www.youtube.com/watch?v=5iSlfF8TQ9k,2016-03-08,141932564,1345279,37020
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,2,GQqyCeKf8rw,LEE HI - '누구 없소 (NO ONE) (Feat. B.I of iKON)' M/V,https://www.youtube.com/watch?v=GQqyCeKf8rw,2019-05-30,73923588,1791071,66347
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,3,Ff_SuAzll90,LEE HI - 'ROSE' M/V,https://www.youtube.com/watch?v=Ff_SuAzll90,2013-03-28,32766264,360344,18102
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,4,1AI7UP1iRAU,LEE HI - '1.2.3.4' M/V,https://www.youtube.com/watch?v=1AI7UP1iRAU,2012-10-29,24237559,200595,21595
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,5,UJKOFMUGq2E,LEE HI - 'IT'S OVER' M/V,https://www.youtube.com/watch?v=UJKOFMUGq2E,2013-03-07,12410009,138866,18564
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,6,sQsl1l2SnG0,LEE HI - '누구 없소 (NO ONE) (Feat. B.I of iKON)' 0602 SBS Inkigayo,https://www.youtube.com/watch?v=sQsl1l2SnG0,2019-06-02,4788498,248034,5427
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,7,zAG2cHN2qpo,LEE HI - '누구 없소 (NO ONE) (Feat. B.I of iKON)' 0609 SBS Inkigayo,https://www.youtube.com/watch?v=zAG2cHN2qpo,2019-06-09,4613291,218378,5261
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,8,L_NkXAuTfuE,LEE HI - 'ROSE (feat. CL)' 0414 SBS Inkigayo,https://www.youtube.com/watch?v=L_NkXAuTfuE,2013-04-14,2152892,50220,3373
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,9,Cfi05-Cr6D0,LEE HI  - 'TURN IT UP' (Intro),https://www.youtube.com/watch?v=Cfi05-Cr6D0,2013-02-28,2066478,28454,4059
2026-07-27,YG,YG Entertainment,Lee Hi,UCT86dWwZWeJWGQCDzbipU-A,top_views,10,62Mg-3og7JE,LEE HI - 'ROSE' 0407 SBS Inkigayo,https://www.youtube.com/watch?v=62Mg-3og7JE,2013-04-07,1955416,34257,2266
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,1,RCiU2-4qN6Q,i like being dramatic in @Prada,https://www.youtube.com/watch?v=RCiU2-4qN6Q,2026-07-25,95159,14701,215
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,2,2eoSsEb1hvQ,𝓡𝓮𝓪𝓵 천둥 호랑이의 등장⚡️호랑이 창법 마스터 클래스 들으러 왔습니다🎤🎶 | CATCH MEOVV SEASON 3 EP.4,https://www.youtube.com/watch?v=2eoSsEb1hvQ,2026-07-24,172780,3790,388
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,3,fNimuglk-z4,MEOVV(미야오) - 'In my hands’ M/V MAKING FILM,https://www.youtube.com/watch?v=fNimuglk-z4,2026-07-23,44455,4058,240
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,4,3OP6XQOIF2A,MEOVV(미야오) - [BITE NOW] 활동 비하인드 #3,https://www.youtube.com/watch?v=3OP6XQOIF2A,2026-07-21,73984,4797,416
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,5,J1nKaVFlgrE,˗ˏˋ호랑이의 심장을 가져라!ˎˊ˗ 강인한 심장이 되기 위한 미야오 납량특집👻 | CATCH MEOVV SEASON 3 EP.3,https://www.youtube.com/watch?v=J1nKaVFlgrE,2026-07-17,281244,10430,564
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,6,z7EgNa5g9Vw,INSIDE MEOVV | 안나 LG 트윈스 시구 BEHIND,https://www.youtube.com/watch?v=z7EgNa5g9Vw,2026-07-15,45969,3389,204
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,7,Fa2zz2GQZPI,INSIDE MEOVV | 안나 LG 트윈스 시구 BEHIND,https://www.youtube.com/watch?v=Fa2zz2GQZPI,2026-07-15,87117,7518,124
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,8,OfHHL6GIIw4,MEOVV(미야오) - [BITE NOW] 활동 비하인드 #2,https://www.youtube.com/watch?v=OfHHL6GIIw4,2026-07-13,96683,5437,292
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,9,QqGnXwSSoTk,내가 호랑이가 될 상인가? 호랑이의 운명을 찾아서🐅🐾 | CATCH MEOVV SEASON 3 EP.2,https://www.youtube.com/watch?v=QqGnXwSSoTk,2026-07-10,225470,4961,294
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,recent,10,RJ3sST62hEE,안나린 될 거야!!!!🩷🩷,https://www.youtube.com/watch?v=RJ3sST62hEE,2026-07-10,172881,15099,203
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,1,flKJOVxYilw,‘MEOW’ DANCE PRACTICE VIDEO 1 (Full Cam Ver.),https://www.youtube.com/watch?v=flKJOVxYilw,2024-09-11,3929962,130013,3273
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,2,NAkRxYixKvI,MEOVV(미야오) - ‘HANDS UP’ DANCE PRACTICE VIDEO (Fix Cam ver.),https://www.youtube.com/watch?v=NAkRxYixKvI,2025-05-05,2511985,59067,1096
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,3,QEk6w_Bk1Po,‘BODY’ DANCE PRACTICE VIDEO,https://www.youtube.com/watch?v=QEk6w_Bk1Po,2024-12-05,2273934,79820,1528
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,4,UAmz4_wBghM,"MEOVV GAWON, NARIN - ‘number one girl (ROSÉ)’ COVER | CATCH MEOVV",https://www.youtube.com/watch?v=UAmz4_wBghM,2025-01-24,1919291,95349,3422
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,5,6lUV_py21_Q,MEOVV(미야오) - ‘Abracadabra’ DANCE PRACTICE (KCON LA 2025 ver.),https://www.youtube.com/watch?v=6lUV_py21_Q,2025-08-19,1840379,50509,1136
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,6,V7ps81-cBE8,MEET MEOVV AT THE APT. 🩷🏠🐱,https://www.youtube.com/watch?v=V7ps81-cBE8,2024-11-01,1860008,145333,727
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,7,xB4gYAmz6-U,𝐂𝐡𝐞𝐜𝐤 𝐓𝐇𝐄 𝐋𝐀𝐁𝐄𝐋 𝐢𝐬 𝐁𝐋𝐀𝐂𝐊 들어 cup ☀️,https://www.youtube.com/watch?v=xB4gYAmz6-U,2026-06-09,2582058,105964,1097
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,8,t3FYoWHl-GY,MEOVV(미야오) 2025 MAMA AWARDS DANCE PRACTICE VIDEO,https://www.youtube.com/watch?v=t3FYoWHl-GY,2025-12-13,1296691,30396,979
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,9,0rYVOQwRxrI,MEOW🐾with Bigfoot 👣 #MEOVVchallenge,https://www.youtube.com/watch?v=0rYVOQwRxrI,2024-09-07,1117513,69485,306
2026-07-27,YG,THE BLACK LABEL,MEOVV,UCowiwt93gqGlNG4k5VDxO-w,top_views,10,FSeYqSbBTV0,집으로 갈게 🏠 집냥이들 숙소 대공개! | Welcome to MEOVV’s house | EP.3 | CATCH MEOVV SEASON 2,https://www.youtube.com/watch?v=FSeYqSbBTV0,2025-05-30,1064049,30585,778
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,1,k8icMIlKR1c,味方だから #aespa #æspa #에스파 #エスパ #KARINA #카리나 #GISELLE #지젤 #KISSNTELL #aespaKISSNTELL,https://www.youtube.com/watch?v=k8icMIlKR1c,2026-07-26,196112,22056,204
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,2,8HRLzfuA3bs,ねえ ほら kiss and tell #aespa #æspa #에스파 #エスパ #WINTER #윈터 #KISSNTELL #aespaKISSNTELL,https://www.youtube.com/watch?v=8HRLzfuA3bs,2026-07-26,179073,21964,206
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,3,p4lP0nEp_og,はい、おつかれさん #aespa #æspa #에스파 #エスパ #NINGNING #닝닝 #KISSNTELL #aespaKISSNTELL,https://www.youtube.com/watch?v=p4lP0nEp_og,2026-07-26,99644,15672,178
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,4,Ikso2rATf6Q,時々 Spicy #aespa #æspa #에스파 #エスパ #KISSNTELL #aespaKISSNTELL,https://www.youtube.com/watch?v=Ikso2rATf6Q,2026-07-26,357372,34982,268
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,5,2Ah07e9ZPtg,Hush hush #aespa #æspa #에스파 #エスパ #NINGNING #닝닝 #KISSNTELL #aespaKISSNTELL,https://www.youtube.com/watch?v=2Ah07e9ZPtg,2026-07-25,244506,25389,245
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,6,Q0vS9QuscvI,にゃん⋆🐾 #aespa #æspa #에스파 #エスパ #KARINA #카리나 #GISELLE #지젤 #KISSNTELL #aespaKISSNTELL,https://www.youtube.com/watch?v=Q0vS9QuscvI,2026-07-25,531626,50385,371
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,7,lUoB2N-Q-wE,Shhh… #aespa #æspa #에스파 #エスパ #KISSNTELL #aespaKISSNTELL,https://www.youtube.com/watch?v=lUoB2N-Q-wE,2026-07-25,470201,50728,298
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,8,9gnD9yEiFIg,환장 노래방 #aespa #æspa #에스파 #aesParty #에스파티,https://www.youtube.com/watch?v=9gnD9yEiFIg,2026-07-24,898641,23042,106
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,9,FbnjLOQ7CVE,나 카리난데 #aespa #æspa #에스파 #aesParty #에스파티,https://www.youtube.com/watch?v=FbnjLOQ7CVE,2026-07-24,231318,9341,68
2026-07-27,SM,SM Entertainment,aespa,UC9GtSLeksfK4yuJ_g1lgQbg,recent,10,i5HyMcrZ2jo,레몬 챌린지 #aespa #æspa #에스파 #aesParty #에스파티,https://www.youtube.com/watch?v=i5HyMcrZ2jo,2026-07-24,95721,6932,76
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,1,dOoFQl4TJfo,"·̩͙꒰ঌ 몬자야키, 말차, 그리고 사모예드🐾 ໒꒱·̩͙ 🐶🐰 #TOKYO | 드림 바이 드림 | DREAM x DREAM",https://www.youtube.com/watch?v=dOoFQl4TJfo,2026-07-22,248331,22434,590
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,2,Ibx3ptiATQs,Don’t stop #JAEMIN #NCTDREAM,https://www.youtube.com/watch?v=Ibx3ptiATQs,2026-07-14,156387,20418,232
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,3,a9mAAqD5Ksc,I drop KO #JISUNG #NCTDREAM,https://www.youtube.com/watch?v=a9mAAqD5Ksc,2026-07-11,289259,27761,263
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,4,aRgpDA2GQuk,⛧.·͙ ☽ 한여름 밤의 드림 : 저주받은 민속촌👻 | 드림 바이 드림 | DREAM x DREAM,https://www.youtube.com/watch?v=aRgpDA2GQuk,2026-07-10,730427,62408,2438
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,5,GvU_KCKtOdI,𝙞𝙩'𝙨 𝙀𝙕 #JISUNG #NCTDREAM,https://www.youtube.com/watch?v=GvU_KCKtOdI,2026-07-10,246225,31570,413
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,6,mbcJ9Gyoh54,Make it sexier #CHENLE #JISUNG #NCTDREAM #NCT_10TH_ANNIVERSARY,https://www.youtube.com/watch?v=mbcJ9Gyoh54,2026-07-09,228431,28283,672
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,7,xWMQv_T67DY,when they drive… #JENO #JISUNG #NCTDREAM #DREAMxDREAM #NCT_10TH_ANNIVERSARY,https://www.youtube.com/watch?v=xWMQv_T67DY,2026-06-24,377885,32155,178
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,8,CKfdYrOgrKo,드디어ᵎ!ᵎ 장롱면허 탈출₊˚⊹ 🐹사이지엄의 운전연수🐶 | 드림 바이 드림 | DREAM x DREAM,https://www.youtube.com/watch?v=CKfdYrOgrKo,2026-06-24,344260,32964,1309
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,9,oNKFd2GsdXI,저어~↘온에서 옹기종기 익어가는 야채튀김들 | ♨️황토 참숯 드림가마🛖 | 드림 바이 드림 | DREAM x DREAM,https://www.youtube.com/watch?v=oNKFd2GsdXI,2026-05-29,729004,64064,3358
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,recent,10,8-9dA4_91Yk,오랜만입니다 싹지성입니다#JISUNG #NCTDREAM,https://www.youtube.com/watch?v=8-9dA4_91Yk,2026-05-23,230899,26197,361
2026-07-27,SM,SM Entertainment,NCT DREAM,UCXURHJRGr4-EB3l87kcbElw,top_views,1,S8tM-emmsuc,"‘오르골 (Life Is Still Going On)’, ’ANL’ Live Clip | NCT DREAM 엔시티 드림",https://www.youtube.com/watch?v=S8tM-emmsuc,2021-08-18,54636197,1257907,34186
